environment	category	alpha_env	alpha_env_se	alpha_env_ci99_low	alpha_env_ci99_high	beta_env_log	beta_env_log_se	n_genomes_used	r_squared	p_value
Mammals: Human	0006265	0.1903475135080955	0.04851303811040097	0.06537792733570261	0.3153170996804884	0.07485667209198343	0.39015545223248665	406	0.03670745737435166	5.541217487259331e-05
Mammals: Human	0006269	-0.01762039953746249	0.025694376416106016	-0.08380911318535159	0.048568314110426614	0.20753841165751769	0.2066413780898276	406	0.001162702817310013	1.2587288081210668
Mammals: Human	0006275	-0.0024671577310776058	0.011505632082525205	-0.032105665975662535	0.027171350513507324	0.030641284449440656	0.09266355406126307	396	0.00011668793790930998	1.0288477637177522
Mammals: Human	0006281	0.4498640908830477	0.018624874334797228	0.40188641459661	0.49784176716948536	-0.5124367943839574	0.14978646054550276	406	0.5908499469284212	0.0
Mammals: Human	0006289	0.05357074957675036	0.015218601669659305	0.014367631675707981	0.09277386747779273	0.70393434257806	0.12239226088582164	406	0.029758060652995244	0.00037508865701152416
Mammals: Human	0006310	0.636323150540603	0.04093474196126536	0.5308752552483834	0.7417710458328225	-2.0955917518035685	0.3292086701635276	406	0.3742656475538578	0.0
Mammals: Human	0006351	0.20446218100705663	0.03426281821116561	0.116201161295094	0.29272320071901925	-0.037502701995538734	0.2755511890126461	406	0.08100496079181763	1.426767592960232e-10
Mammals: Human	0006353	0.11088516774919249	0.01956811520789436	0.06047770297365662	0.16129263252472836	0.1737692639703441	0.15742177868937887	405	0.07379878670523321	1.3244527696798514e-09
Mammals: Human	0006355	1.7106473153727295	0.04443950896470123	1.5961711402796592	1.8251234904657998	-9.418005126337	0.35739498890289867	406	0.785764548679928	0.0
Mammals: Human	0006364	0.21866289983231332	0.029976960775798787	0.14144224887385565	0.295883550790771	0.3324990630927742	0.24108312205517782	406	0.1163754600167366	1.9984014443252818e-15
Mammals: Human	0006396	0.527355673429431	0.05259657813986404	0.39186688814114123	0.6628444587177208	-2.561756794190647	0.4229964258956687	406	0.1992534961395691	0.0
Mammals: Human	0006400	0.19967318630441655	0.03856118128603851	0.10033958331158134	0.2990067892972518	0.3983010410794303	0.3101198298287509	406	0.062237257393081835	3.8622621101325194e-08
Mammals: Human	0006402	0.029764210813114058	0.057218653802832864	-0.11763104138298339	0.1771594630092115	0.28386365129575775	0.4603132269080194	405	0.0006709913480709151	0.8417572312948018
Mammals: Human	0006412	0.022355971883516176	0.004362849417324926	0.011117271784487166	0.033594671982545184	3.8919473375648583	0.03508725805967831	406	0.06102652239234441	5.500810340564044e-08
Mammals: Human	0006413	0.05275583277046685	0.007996755124482184	0.03215619156980075	0.07335547397113296	0.6939246131737997	0.06431214645606567	406	0.09725199992684963	9.265921363521556e-13
Mammals: Human	0006414	0.15090007626335894	0.0210745209603744	0.09661211026943448	0.2051880422572834	0.3333332576135737	0.16948720542231022	406	0.11261453344483008	6.661338147750939e-15
Mammals: Human	0006415	0.20455660470208248	0.034850469694339706	0.11478179476946339	0.2943314146347016	-0.3975862018181866	0.2802772469777465	406	0.07857566321465581	2.983997493544166e-10
Mammals: Human	0006418	-0.14508509540054787	0.046946019106828656	-0.2660180406197385	-0.024152150181357246	1.7604139769490175	0.3775596847569199	405	0.02315103603643498	1.9977126112847872
Mammals: Human	0006419	0.0972147072523203	0.019632055769530365	0.046642531590010076	0.14778688291463052	-0.734901176899513	0.15801151653737336	403	0.05762510409546717	1.6615490583404835e-07
