category	alpha_global	alpha_global_se	alpha_global_ci99_low	alpha_global_ci99_high	beta_global_log	beta_global_log_se	beta_global_ci99_low	beta_global_ci99_high	n_genomes_used	r_squared	p_value
K01581	0.15968564606084779	0.12572068954974297	-0.16417085021929012	0.4835421423409857	-1.2305304314990726	1.0497656181561672	-3.934726663869359	1.473665800871214	65	0.024968718352081254	0.3580559392401579
K01583	-0.02312822485715018	0.014469544311503928	-0.0604017710035843	0.01414532128928394	0.2105828469819802	0.11983289379453914	-0.09810668743275264	0.5192723813967131	620	0.0041171309497984865	1.803384169744283
K01584	-0.02312822485715018	0.014469544311503928	-0.0604017710035843	0.01414532128928394	0.2105828469819802	0.11983289379453914	-0.09810668743275264	0.5192723813967131	620	0.0041171309497984865	1.803384169744283
K01585	-0.02312822485715018	0.014469544311503928	-0.0604017710035843	0.01414532128928394	0.2105828469819802	0.11983289379453914	-0.09810668743275264	0.5192723813967131	620	0.0041171309497984865	1.803384169744283
K01586	0.17769031156920057	0.010867816287037183	0.1496948168137928	0.20568580632460834	-1.4009768739240724	0.08993758009118832	-1.6326560802389736	-1.1692976676091713	2011	0.11743789549768924	0.0
K01587	0.12458812960008638	0.01127975541421892	0.09553147965305844	0.1536447795471143	-0.04743115895282346	0.09314744441760933	-0.2873789757725851	0.1925166578669382	2116	0.05456102082783476	0.0
K01589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53	0.0	
K01591	0.0087773606154369	0.007069468852703193	-0.009433591149126525	0.026988312380000327	-0.04511197588657742	0.05833090968429038	-0.19537239923330946	0.10514844746015461	2133	0.0007228643605505791	0.3747958707118646
K01595	0.014331320822237797	0.008546208204592317	-0.007683711512792013	0.03634635315726761	-0.10072094616119137	0.07152533279941517	-0.28497020345248486	0.08352831113010212	1277	0.0022006881952715274	0.16692398133761133
K01597	0.024816922974655747	0.011068253013448662	-0.0036948967879880078	0.0533287427372995	-0.19122329750297304	0.08745384941802303	-0.4165044136038004	0.03405781859785431	239	0.020771759836669568	0.040741827852840196
K01598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2064	0.0	
K01607	0.07543118230600385	0.02112846434951943	0.021004258141641793	0.12985810647036589	-0.6168758284200153	0.18167947987736743	-1.084882168584114	-0.14886948825591678	443	0.02809010597111361	0.0002992572232680679
K01608	0.010716134252052154	0.012087264663452203	-0.020420659521000722	0.041852928025105034	-0.08894407887216174	0.10550011182893049	-0.36071236694348663	0.18282420919916317	305	0.0025873339014880203	0.6062999363196693
K01610	0.049233437020129174	0.014639842414551879	0.011521202960243532	0.08694567108001482	-0.3663789000988916	0.12019860029273348	-0.676010494452973	-0.056747305744810184	899	0.012451268518315461	0.0007466460495759719
K01611	-0.0031811224604686634	0.026327126553482315	-0.0709998004622391	0.06463755554130178	0.11510253994944603	0.21909860660149186	-0.449295470655997	0.679500550554889	619	2.3662379388667e-05	1.0092516081110832
K01613	-0.01663685173117306	0.01947140646277389	-0.0667951947792786	0.03352149131693248	0.23230224722848825	0.16172880809149953	-0.18431116241521456	0.648915656872191	1178	0.0006203985953909807	1.3717134699918474
K01619	0.00889748259260437	0.015557724203113002	-0.031179214954614728	0.048974180139823464	0.011670436151093908	0.12911726160282927	-0.32093562973779427	0.3442765020399821	1510	0.00021684361140905661	0.8120284338262387
K01626	0.1844190369366049	0.018827364526070544	0.13591974591744718	0.23291832795576264	-1.3909157973650514	0.15649878237839396	-1.7940566607717943	-0.9877749339583086	1465	0.06154616864260665	0.0
K01627	0.041311942475902474	0.008815337064990188	0.01860363419648775	0.0640202507553172	-0.3214484506482835	0.07296898912746361	-0.5094165666406297	-0.13348033465593723	1224	0.017654939997054142	8.470622070433365e-07
K01628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31	0.0	
K01631	0.013527865211569293	0.03766339257793198	-0.08349303406918349	0.11054876449232207	-0.07269622768297684	0.3221466016045404	-0.902545873416273	0.7571534180503192	316	0.00041068762487850297	0.9211525563525926
K01635	-0.21387105288921965	0.07607499372175974	-0.40984023671647274	-0.017901869061966558	1.8959713585229954	0.6091664786759075	0.32675850945385765	3.465184207592133	142	0.05343695164601969	1.9934712028816488
K01637	0.09732007720404533	0.03188523207179297	0.015183719387106637	0.17945643502098402	-0.4724468113607398	0.26709861241980554	-1.160492836954159	0.2155992142326793	1130	0.00819114486664585	0.0026566256261473242
K01638	0.15905445799818824	0.019996657610945937	0.1075430679923915	0.21056584800398498	-1.2516271546875883	0.16888274459927138	-1.6866691047753115	-0.8165852045998652	1167	0.05150911716302298	0.0
K01639	-0.01670457069164305	0.020231289273744995	-0.06882037186081016	0.03541123047752406	0.14104843573590875	0.16206471234392616	-0.27643026326204506	0.5585271347338625	94	0.0073557896991842675	1.3520967517715836
K01640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13	0.0	
