category	alpha_global	alpha_global_se	alpha_global_ci99_low	alpha_global_ci99_high	beta_global_log	beta_global_log_se	beta_global_ci99_low	beta_global_ci99_high	n_genomes_used	r_squared	p_value
R00944	0.31384553233567664	0.02490671902994971	0.24968582411452617	0.3780052405568271	-2.4478008749768083	0.20908537568573216	-2.9864048027432544	-1.9091969472103623	1322	0.10737296885549319	0.0
R00946	0.02726130495092356	0.009724174922901905	0.0022118303495282515	0.052310779552318866	-0.20613559484297922	0.08172827730640407	-0.41666763718427613	0.004396447498317663	1476	0.005303722171529079	0.006714871445001158
R00948	-0.1181575214288453	0.025612247218924904	-0.18413467026479585	-0.052180372592894736	1.2058229993262275	0.2122133244879767	0.6591614754451995	1.7524845232072555	1214	0.017256977131792972	1.9999986946089912
R00955	-0.026015634613622402	0.013029499543750881	-0.05957962543832468	0.0075483562110798715	0.25014777160569596	0.10882484657371412	-0.0301850331681916	0.5304805763795835	690	0.005761235555884703	1.9209765795730949
R00956	0.02889727433727002	0.01813069765626155	-0.017807402825259732	0.07560195149979977	-0.21881944459574054	0.15219505412611298	-0.6108739040246076	0.17323501483312648	412	0.006157697526636419	0.1984527637435165
R00965	0.0087773606154369	0.007069468852703193	-0.009433591149126525	0.026988312380000327	-0.04511197588657742	0.05833090968429038	-0.19537239923330946	0.10514844746015461	2133	0.0007228643605505791	0.3747958707118646
R00966	0.04917909739484367	0.007022006887270044	0.031090407653236035	0.0672677871364513	-0.38192792359385863	0.05816173364673189	-0.53175254946784	-0.23210329771987728	1866	0.025639661933898772	2.7533531010703882e-14
R00997	0.02250132175323399	0.02368248455487315	-0.03850475846011925	0.08350740196658724	-0.18163812958735726	0.20672142053974163	-0.7141525088977317	0.35087624972301723	217	0.004181223522904287	0.5628733629774452
R01011	0.01086184147611414	0.026237156462667638	-0.056725073571717695	0.07844875652394598	0.08831707978760345	0.2189630909043029	-0.4757318423818809	0.6523660019570878	744	0.00023092405979419084	0.8966342701155969
R01012	-0.21275084340273198	0.03414872813852547	-0.3007179670875736	-0.12478371971789036	2.3338042030364696	0.285950655453761	1.5971953145875812	3.0704130914853582	606	0.0603820535623073	1.9999999999814406
R01015	0.025033906619403648	0.010733034276644734	-0.002614389677233188	0.052682202916040484	-0.14671620337524272	0.08864503651047302	-0.37506581742622125	0.08163341067573579	2105	0.0025801855698635023	0.031325656854339856
R01016	-0.01519862797863927	0.01745427422760608	-0.06016083838895253	0.02976358243167399	0.16216797862674825	0.14534514407069124	-0.2122411124993524	0.5365770697528489	775	0.0009799409221218358	1.3828905596938572
R01025	0.0339888033169122	0.01696520436817679	-0.009713563135511208	0.07769116976933561	-0.25946853136382036	0.14300076506329112	-0.6278385021668583	0.1089014394392176	548	0.007297598852639808	0.07767268211530776
R01034	0.22204899981227777	0.042706876100396945	0.11203608697765524	0.3320619126469003	-1.6975843112289166	0.35277190051453494	-2.606324726954359	-0.7888438955034746	285	0.08719537116791654	3.355597399945509e-08
