environment	category	r_squared
Mammals: Human	K01941	0.1054091338214404
Mammals: Human	K01958	0.0665195998535119
Mammals: Human	K01959	0.0665195998535119
Mammals: Human	K01960	0.0665195998535119
Mammals: Human	K02203	0.1060401205928371
Mammals: Human	K02226	0.276189641623654
Mammals: Human	K02230	0.0853122439622833
Mammals: Human	K02302	0.2851131207057032
Mammals: Human	K02304	0.2851131207057032
Mammals: Human	K02361	0.1825474157259825
Mammals: Human	K02439	0.0693373389594104
Mammals: Human	K02488	0.1002096515735639
Mammals: Human	K02552	0.1825474157259825
Mammals: Human	K02805	0.0830013957929087
Mammals: Human	K02858	0.1861015499958216
Mammals: Human	K03077	0.1897175349965568
Mammals: Human	K03430	0.1303429315595468
Mammals: Human	K03465	0.0637760589662335
Mammals: Human	K03527	0.0913123774924666
Mammals: Human	K03777	0.060100401847576
Mammals: Human	K03778	0.060100401847576
Mammals: Human	K03785	0.0706679312607772
Mammals: Human	K03786	0.0706679312607772
Mammals: Human	K03794	0.0829160942037735
Mammals: Human	K03921	0.0537639202672185
Mammals: Human	K03922	0.0537639202672185
Mammals: Human	K04092	0.1791491941813743
Mammals: Human	K04093	0.1791491941813743
Mammals: Human	K04516	0.1791491941813743
Mammals: Human	K05306	0.0569783082456406
Mammals: Human	K05308	0.1097839579412132
Mammals: Human	K05887	0.080099295543885
Mammals: Human	K05942	0.6818284757598179
Mammals: Human	K06001	0.080785677484084
Mammals: Human	K06048	0.3650255552446165
Mammals: Human	K06153	0.1429774979861022
Mammals: Human	K06208	0.1791491941813743
Mammals: Human	K06209	0.1791491941813743
Mammals: Human	K06211	0.2688566197951837
Mammals: Human	K07142	0.0505955497695188
Mammals: Human	K07160	0.1092073631410874
Mammals: Human	K08302	0.1301063995420316
Mammals: Human	K08316	0.1582494180581225
Mammals: Human	K08323	0.1226295091935248
Mammals: Human	K09882	0.0853122439622833
Mammals: Human	K09883	0.0853122439622833
Mammals: Human	K10524	0.2688566197951837
Mammals: Human	K11204	0.3650255552446165
Mammals: Human	K11205	0.3650255552446165
Mammals: Human	K11391	0.1582494180581225
Mammals: Human	K12251	0.0887779862951828
Mammals: Human	K12297	0.1582494180581225
Mammals: Human	K12524	0.0834683786001534
Mammals: Human	K12525	0.0834683786001534
Mammals: Human	K12526	0.2282996580201688
Mammals: Human	K13069	0.1002096515735639
Mammals: Human	K13243	0.1102574953181363
Mammals: Human	K13244	0.1102574953181363
Mammals: Human	K13245	0.1102574953181363
Mammals: Human	K13246	0.1102574953181363
Mammals: Human	K13542	0.1383528832403976
Mammals: Human	K13543	0.1383528832403976
Mammals: Human	K13786	0.0511326671535011
Mammals: Human	K13787	0.1644056749887988
Mammals: Human	K13789	0.1644056749887988
Mammals: Human	K13830	0.1531542028330709
Mammals: Human	K13832	0.1970260878054922
Mammals: Human	K13853	0.0540295935974322
Mammals: Human	K13939	0.0505955497695188
Mammals: Human	K13940	0.0505955497695188
Mammals: Human	K13941	0.0505955497695188
Mammals: Human	K13950	0.0663220847615306
Mammals: Human	K14153	0.0547656745707481
