environment	category	Z_alpha	Z_beta	n_genomes_used
Mammals: Human	map00362	0.2826982585944241	-0.28494960544048276	85
Mammals: Human	map00400	3.333147737590372	-3.3230801575915043	390
Mammals: Human	map00470	5.939907140330048	-5.809796488593702	405
Mammals: Human	map00480	1.3001421802251665	-1.3592268356500075	285
Mammals: Human	map00520	-1.6681083830460988	1.8614802529244499	405
Mammals: Human	map00521	0.355537427614014	-0.3490672603954692	348
Mammals: Human	map00523	0.7269001150677675	-0.785491366241446	342
Mammals: Human	map00541	2.975936371070654	-3.0035431278357776	400
Mammals: Human	map00550	0.7591891011590383	-0.7440734147598491	404
Mammals: Human	map00552	1.6215587707627648	-1.4130639266833678	350
Mammals: Human	map00561	-2.3866644711306444	2.5767025019888856	385
Mammals: Human	map00562	0.13318819638179905	0.007865343484522228	392
Mammals: Human	map00566	-1.409114064301903	1.342946276964152	278
Mammals: Human	map00620	6.577255289019522	-6.683275855046478	401
Mammals: Human	map00630	4.621256782480508	-4.645062576216483	400
Mammals: Human	map00643	-0.20970440192052023	0.17657255321107804	45
Mammals: Human	map00650	-2.4180276243702163	2.143870725790124	258
Mammals: Human	map00670	-0.679694063699385	0.4960240829965801	404
Mammals: Human	map00680	1.4573268107157549	-1.541376980796179	356
Mammals: Human	map00710	2.020859003208158	-2.1357195146348316	406
Mammals: Human	map00720	1.5543030869911545	-1.713774593491953	404
Mammals: Human	map00730	3.7965455951869305	-3.6853114972133496	381
Mammals: Human	map00740	0.09025063953982057	-0.20562993435880028	395
Mammals: Human	map00760	0.7938304327029492	-0.5415274217394167	404
Mammals: Human	map00770	-1.5062196784753268	1.5526230452575072	406
Mammals: Human	map00780	2.6039314195728602	-2.5884246385810727	285
Mammals: Human	map00790	1.7094227470249557	-1.9162935476785983	368
Mammals: Human	map00860	2.571480363495087	-2.75040574298768	360
Mammals: Human	map00900	0.6714590057833083	-0.5198338083478983	405
Mammals: Human	map00910	0.5029926639762743	-0.5301309165216486	396
Mammals: Human	map00920	2.482221629601587	-2.4857949225856553	363
Mammals: Human	map00998	-4.474612987045296	4.38192840779072	334
Mammals: Human	map01040	-0.0631712449676624	0.0426480511330639	48
Mammals: Human	map01053	0.6475444210614072	-0.562856833428375	174
Mammals: Human	map01100	5.81862445607473	-5.862421099106004	406
Mammals: Human	map01110	6.672824900555525	-6.750478634412857	406
Mammals: Human	map01120	5.958783550124355	-6.118701004781553	406
Mammals: Human	map01200	4.768107935732403	-4.90522407779506	406
Mammals: Human	map01210	2.215956289799979	-2.3553638524094627	390
Mammals: Human	map01212	-0.0631712449676624	0.0426480511330639	48
Mammals: Human	map01220	2.491356154828771	-2.46088168344098	117
Mammals: Human	map01230	5.063449247983511	-5.130874158501604	406
Mammals: Human	map01232	1.4157446326517218	-1.3241455752932627	406
Mammals: Human	map01240	4.519122918781922	-4.598310103182026	406
Mammals: Human	map01250	1.8280223725984546	-1.8220692881040566	405
Mammals: Human	map01310	0.4771488431633984	-0.5085662515111606	146
Plants	map00010	2.76385237472705	-2.715019316218242	281
Plants	map00020	0.8005653912960451	-0.6899941901698268	270
Plants	map00030	0.03369922235419198	0.22362694821903256	281
Plants	map00040	-1.0259860117212318	1.228349232698818	281
Plants	map00051	1.1097233361124128	-0.9861736323321793	281
Plants	map00052	1.252300099406052	-1.140805326174396	274
Plants	map00220	1.866948331534697	-1.6612774605809826	277
Plants	map00230	1.5812700903038153	-1.5222973832540898	281
Plants	map00240	4.523087424297919	-4.491431550656343	281
Plants	map00250	4.957606961831881	-4.893257615110073	281
Plants	map00260	0.9989836457222873	-0.9363388113232156	277
Plants	map00270	-2.1462299565688516	2.293176838503216	276
Plants	map00280	1.450245125633106	-1.5420627880796967	166
Plants	map00300	-2.6129428608765397	2.6933125193281473	276
Plants	map00340	-1.5365388950539702	1.6288281283527244	272
Plants	map00350	1.5655325709497059	-1.535492033625021	180
Plants	map00360	1.0208529900949346	-1.0415911678241643	131
Plants	map00362	0.6335510715284312	-0.5865874880503428	162
Plants	map00400	0.9286035873678644	-0.9934048675980424	276
Plants	map00470	-2.8936465565088203	2.9998522265021097	276
Plants	map00480	-0.3440062241037043	0.5005982151544698	272
Plants	map00520	3.1640012418082883	-3.2619811933922778	279
Plants	map00521	-0.552108064409015	0.5836858459506672	271
Plants	map00541	-1.5193971784466442	1.699217982135334	277
Plants	map00550	1.801177678171787	-1.696067868441486	277
Plants	map00552	0.9731567626365251	-0.9051081723116567	266
Plants	map00561	2.9443928629651706	-2.8485763916742477	268
Plants	map00562	0.7355544020217164	-0.6293728859288644	280
Plants	map00566	1.3422587606913219	-1.3501178456566554	230
Plants	map00620	-1.9997492847290292	2.011312492771741	277
Plants	map00630	0.5014632141591078	-0.3693121905119579	277
Plants	map00643	-0.04011067992550735	0.04701603895329103	160
Plants	map00650	3.9003308381414388	-3.9590623106316003	239
Plants	map00670	2.025000572433522	-1.9093537896740012	281
Plants	map00680	0.9407034486058131	-0.7809874387362408	272
Plants	map00710	3.58234536180519	-3.556655822856912	281
Plants	map00720	1.980434964768875	-1.9973329624908613	279
Plants	map00730	1.3131474054928567	-1.3531658984263455	279
Plants	map00740	0.7849054744113566	-0.8320030365846669	279
Plants	map00760	-0.647858420712357	0.7201596102381611	280
Plants	map00770	2.2332468264390744	-2.056803885773145	281
Plants	map00790	0.4976981504637505	-0.5226423578674014	275
Plants	map00860	-0.12226325589749791	0.20898099515017582	276
Plants	map00900	3.346285677441117	-3.4524310215403453	281
Plants	map00910	0.3842798221096851	-0.2432545157314862	277
Plants	map00998	0.5547503389090439	-0.4141973036625671	244
Plants	map01053	0.04365080966810279	0.06300503847821874	74
Plants	map01100	3.419262825801507	-3.3533488347941307	281
Plants	map01110	3.384951801922748	-3.4203632933297206	281
Plants	map01120	1.842324750644519	-1.73763653826238	281
Plants	map01200	1.8560016527638457	-1.7192390815502887	281
Plants	map01210	0.7367191963608253	-0.7905542071621862	276
Plants	map01220	0.24280648345762615	-0.24111353823049414	174
Plants	map01230	4.515183270265862	-4.575050364096198	281
Plants	map01232	-3.2301802262549484	3.3922405571295866	281
Plants	map01240	2.346201933672041	-2.324184406670743	281
Plants	map01250	-0.6406316327846315	0.7311698024975561	277
Mammals	map00010	1.6974316223570995	-1.7325030651010096	198
Mammals	map00020	-0.9140332738954885	0.9520828742570095	177
Mammals	map00030	0.5895772468365523	-0.5165756579469878	198
Mammals	map00040	1.3186401535931336	-1.1965527669220597	198
Mammals	map00051	2.598211107246299	-2.5383105655700584	187
Mammals	map00053	0.056076118609577785	-0.13965600061998407	76
Mammals	map00220	-0.4929629212480263	0.5056524513319435	189
Mammals	map00230	1.22573246444674	-1.1584315335410116	198
Mammals	map00240	1.400599490580157	-1.377962936666528	198
Mammals	map00250	-0.09813175825480207	0.14513996550922328	197
Mammals	map00260	0.08377288676062022	-0.0029563968202470235	196
Mammals	map00270	2.2530621426744757	-2.2358780811793113	197
Mammals	map00280	-1.4057830289022868	1.4824659020338797	82
Mammals	map00290	2.4966130076704487	-2.566081227690618	167
Mammals	map00300	-0.5596030383566784	0.5487493480658031	195
Mammals	map00330	0.000879886291082226	-0.14097909338754866	173
Mammals	map00340	0.1549604037305631	-0.15133293878963913	173
Mammals	map00350	-2.000711604712429	1.9224631004664745	42
Mammals	map00360	0.17833917895986998	-0.2563332996337012	50
Mammals	map00362	-1.1637429465210227	1.145918403765414	35
Mammals	map00400	0.9109155162363806	-0.7514606867745428	191
Mammals	map00470	4.001987078303036	-3.9584118448617938	197
Mammals	map00480	-0.20776137449732962	0.11649254153655893	146
Mammals	map00520	2.564219326410829	-2.469405892892856	196
Mammals	map00521	0.4289052903498458	-0.494784721139291	157
Mammals	map00525	1.1638717273441588	-1.1400292402034282	142
Mammals	map00541	-0.21013721613139674	0.18146264483246313	195
Mammals	map00550	1.9464862810551138	-1.9348900644352933	195
Mammals	map00552	-0.06313341009285701	0.07054164503436315	164
Mammals	map00561	1.196310256433613	-1.0465695659741214	189
Mammals	map00562	0.7771825928590642	-0.5814817520548056	179
Mammals	map00566	0.2933158125695377	-0.2351602684432799	143
Mammals	map00620	1.5585480977372308	-1.5636178788565798	197
Mammals	map00630	0.3905100580019202	-0.2888767147064857	196
Mammals	map00643	0.40073002071271857	-0.44321478664780894	13
Mammals	map00650	-1.5591306630917754	1.4777024920546433	111
Mammals	map00670	1.298060087826385	-1.2897941409334264	198
Mammals	map00680	-1.516411930415273	1.5413919327663503	171
Mammals	map00720	0.022800798984842118	-0.04085949049637887	198
Mammals	map00740	-2.331513879185989	2.348633756566784	195
Mammals	map00760	1.2726764153141024	-1.1396858768006428	196
Mammals	map00770	-1.0363337311966516	1.0275203453934099	198
Mammals	map00780	-0.301326727197194	0.26881714623617337	119
Mammals	map00860	-1.589593214454392	1.5529045876165215	183
Mammals	map00910	1.0510932754851412	-1.0465648880032563	193
Mammals	map00920	0.9863860100265663	-1.0619808389020697	179
Mammals	map00998	-1.1386424345857085	1.1318877978419954	170
Mammals	map01053	-0.7618945616443897	0.772123246664981	82
Mammals	map01100	2.007879390178855	-1.8967591728041826	198
Mammals	map01110	2.334361002626594	-2.203190631423995	198
Mammals	map01120	0.4210752413425232	-0.3521778498005816	198
Mammals	map01200	1.0990979113698132	-1.0211190350778112	198
Mammals	map01210	1.0027436337007638	-1.0394885269656726	195
Mammals	map01220	-0.05447135343820642	0.10678661120705102	46
Mammals	map01230	3.3715062090651875	-3.2452626731569687	198
Mammals	map01232	1.6093707444797087	-1.5501313214592354	198
Mammals	map01240	-1.1695110155048343	1.2267315256146538	198
Mammals	map01250	1.9668501887179826	-1.9696551270045959	196
Mammals	map01310	1.0201744084972038	-1.0707662592488727	60
Food production	map00010	0.5563167014392547	-0.5875599007176932	103
Food production	map00020	-0.5622423726572808	0.5616146208042193	93
Food production	map00030	-2.6195157410696117	2.903444457170844	103
Food production	map00051	0.8227503481144247	-0.9416296320950837	103
Food production	map00053	-0.17333674623319184	0.1646494652431563	45
Food production	map00220	2.220739815763054	-2.317938581613603	100
Food production	map00230	1.1648039056292732	-1.1123120809839344	103
Food production	map00250	-0.17292705379660187	0.1680165728384277	103
Food production	map00260	2.4539304869661724	-2.516003389492531	101
Food production	map00270	0.38376777515662697	-0.2266944820518611	100
Food production	map00280	-2.5934375853488705	2.4749743119534293	62
Food production	map00290	-0.2567999165504929	0.1708255359504541	71
Food production	map00300	1.3569316853296005	-1.4029174380984994	100
Food production	map00330	4.306039752561542	-4.340299696663833	88
Food production	map00340	-1.4275620801675106	1.4944461314726498	84
Food production	map00350	0.6149616031439424	-0.6367766549303914	27
Food production	map00362	0.06788442569710286	-0.045008509342119064	19
Food production	map00400	2.49091477590029	-2.646327140369413	97
Food production	map00470	0.8356633678822176	-0.7054885486547674	103
Food production	map00480	1.1326658413336508	-1.1537457854881545	76
Food production	map00525	0.7322104493202117	-0.6729112790667169	72
Food production	map00541	2.3469253308509077	-2.432372633737202	103
Food production	map00552	0.7129741900528319	-0.6502940509342627	90
Food production	map00562	-0.9609268900975854	0.9842069317611274	103
Food production	map00620	2.3769169194075266	-2.3811130792253907	103
Food production	map00630	3.0388372530954952	-3.1391161141933552	103
Food production	map00643	0.7434611745423564	-0.7084187371854204	17
Food production	map00650	-1.283383167365896	1.152571080879351	89
