environment	category	alpha_env	alpha_env_se	alpha_env_ci99_low	alpha_env_ci99_high	beta_env_log	beta_env_log_se	n_genomes_used	r_squared	p_value
Mammals: Human	map00984	0.8389892170773287	0.17588125355048817	0.3859191079312711	1.2920593262233862	-6.4021607749598655	1.5142993305941899	46	0.3408716945548803	5.113678476220684e-07
Mammals: Human	map00997	0.7671539461195528	0.23320642813382028	0.16641418724683177	1.367893704992274	-5.7674400531526695	1.9732332143553102	57	0.16440567498879888	0.0010188037690312957
Mammals: Human	map00998	0.24751662502776717	0.052292786023760265	0.11281040823056071	0.3822228418249736	-1.8319552221315685	0.4216358933655692	334	0.06321593955179927	6.393479297095439e-07
Mammals: Human	map01040	0.17003463778514893	0.10517506094741984	-0.1008963192154046	0.44096559478570246	-1.4309569672806515	0.9032025139829452	48	0.053763920267218546	0.18939731649887914
Mammals: Human	map01053	0.4697636138907828	0.06765534771254354	0.2954834381832706	0.644043789598295	-3.5921336763886247	0.5586860886523833	174	0.21893422189195066	4.6851411639181606e-14
Mammals: Human	map01055	0.04488014741613542	0.031095229225361346	-0.03522116306839541	0.12498145790066625	-0.2807744093521497	0.2522649780038107	341	0.006107461755080257	0.2654905723046799
Mammals: Human	map01100	0.7508542337351359	0.02504032343019217	0.6863503605789609	0.8153581068913109	-1.1186390956801713	0.20138130062523948	406	0.6899815978710244	0.0
Mammals: Human	map01110	0.7135213009625648	0.030676744921392024	0.634498006045059	0.7925445958800706	-1.539461216114331	0.24671098232580718	406	0.5724856848871543	0.0
Mammals: Human	map01120	1.0475853192900524	0.035580224214984836	0.9559306617122514	1.1392399768678534	-4.9522260426016205	0.2861461374061932	406	0.6821112636655208	0.0
Mammals: Human	map01200	0.8174818793810441	0.03566691378155408	0.7256039094797608	0.9093598492823274	-3.7749815497972325	0.2868433192023877	406	0.5652742519015291	0.0
Mammals: Human	map01210	0.4411669834664715	0.03542905863247573	0.349901728429214	0.532432238503729	-2.139525951567901	0.28589118076133013	390	0.2855240374057332	0.0
Mammals: Human	map01212	0.17003463778514893	0.10517506094741984	-0.1008963192154046	0.44096559478570246	-1.4309569672806515	0.9032025139829452	48	0.053763920267218546	0.18939731649887914
Mammals: Human	map01220	1.2003866730367345	0.13494547904698512	0.8527671190117008	1.5480062270617683	-9.415807091128016	1.1403816425343314	117	0.40760482915194274	0.0
Mammals: Human	map01230	0.6675744619737108	0.03683752945752073	0.5726809860911375	0.7624679378562842	-1.8965255676177346	0.29625773862934346	406	0.44839756532362485	0.0
Mammals: Human	map01232	0.34230735445235516	0.03359472807505553	0.2557673349310121	0.4288473739736982	-0.8556543611530343	0.27017822085111987	406	0.20444595520090159	0.0
Mammals: Human	map01240	0.7041020837114611	0.033479519856809775	0.6178588405603191	0.7903453268626031	-2.1356931021878256	0.26925168406345706	406	0.5226255416624446	0.0
Mammals: Human	map01250	0.475510123059026	0.033809057955667104	0.38841798976522757	0.5626022563528245	-1.3592256880369433	0.2719918211831194	405	0.32924148031019174	0.0
Mammals: Human	map01310	0.563104678122718	0.12210556807333837	0.24856073476579837	0.8776486214796377	-3.5087729542667727	1.0260791954836301	146	0.12868296182959804	1.3184851717085166e-06
Mammals: Human	map01320	0.07689861498446827	0.03232827686030845	-0.006379026207686295	0.16017625617662284	-0.5982880155831082	0.2690164964716826	186	0.02983324452458813	0.027267244187489492
Plants	map00010	0.40402804431051026	0.06262268912463925	0.24271199712543953	0.565344091495581	-2.0512000696491235	0.5352916561896519	281	0.12982595308747646	3.099964729358362e-12
Plants	map00020	0.5040703422540543	0.08847955206724356	0.2761470161288349	0.7319936683792738	-3.285268335427533	0.757790131169589	270	0.10802279782084634	1.0629677138496163e-09
Plants	map00030	0.41129505389521265	0.041681854866035074	0.3039225957603063	0.518667512030119	-1.616756786323385	0.3562917759709851	281	0.25870276767705436	0.0
Plants	map00040	0.45675805201615893	0.09227543419113683	0.21905653353979046	0.6944595704925274	-2.380529037734508	0.7887599635889544	281	0.0807307110375145	1.6814977255030783e-07
Plants	map00051	0.5772471069388909	0.08447630552221498	0.35963614391366516	0.7948580699641167	-4.128574847310768	0.7220938947825802	281	0.1433656158626384	1.2301271112846734e-13
