environment	category	alpha_env	alpha_env_se	alpha_env_ci99_low	alpha_env_ci99_high	beta_env_log	beta_env_log_se	n_genomes_used	r_squared	p_value
Aquatic	R01016	-0.002620706165660511	0.02885767424133444	-0.07695807501133803	0.071716662680017	0.04713317947074187	0.23762357911545579	244	3.407876449312841e-05	1.0052366616599417
Aquatic	R01025	0.1426244833990247	0.06997007888001196	-0.03761843979588611	0.32286740659393554	-1.1538982449354647	0.5830913769876268	133	0.030741960348899977	0.07099761826052897
Aquatic	R01034	0.22100866178270853	0.1327483304015343	-0.12095103733164383	0.5629683608970609	-1.7460468042410704	1.097150831259166	40	0.06798305346609879	0.1712592392828971
Aquatic	R01049	0.15745256720361833	0.03162853358639636	0.0759774646850613	0.23892766972217538	-1.1922597230844463	0.2587322184881913	557	0.04274412540883976	1.4066371911702902e-07
Aquatic	R01055	0.0	0.0	0.0	0.0	0.0	0.0	67	0.0	
Aquatic	R01056	0.1785821517976999	0.034483539462471825	0.08975255414237247	0.2674117494530273	-1.3650158247831008	0.2820648570474423	557	0.04609608873713111	3.8450546524515516e-08
Aquatic	R01064	0.04702222871118891	0.06729714842768456	-0.1263352256385265	0.22037968306090433	-0.3803959608072236	0.5625932707043151	55	0.00912756577913132	0.7328540309426093
Aquatic	R01066	0.012532834117979907	0.03160852309962152	-0.06889072138664512	0.09395638962260494	-0.053912731772977125	0.2603458565369624	387	0.0004081803922934002	0.9047602381516269
Aquatic	R01072	0.034855380867680794	0.010905273965333395	0.006763395132981968	0.06294736660237962	-0.27558547295708935	0.08927602456653715	509	0.01975126141495165	0.00149819795951589
Aquatic	R01073	0.005357007568250497	0.01446561419111014	-0.03190641458804922	0.04262042972455022	-0.026752551578060776	0.11862385117630121	566	0.00024310062191590376	0.9163953833982101
Aquatic	R01078	0.004117462001645776	0.016090759947162192	-0.03733233562224403	0.04556725962553558	-0.01931101610970061	0.1323808120624385	429	0.00015332452226646254	0.9591712824133833
Aquatic	R01082	0.17410527416537205	0.043819483721992736	0.06122628409751876	0.2869842642332253	-1.31244904931607	0.3609532468028522	396	0.03852401653852677	4.318234823030842e-05
Aquatic	R01083	-0.004077491749613074	0.010429046210190893	-0.030942714787064812	0.022787731287838668	0.042745639788630115	0.08539653839640154	591	0.00025945915972924727	1.0927292870683774
Aquatic	R01092	-0.02327357045006165	0.03512714953119678	-0.11376110764242454	0.06721396674230125	0.23206711996216312	0.288932381666477	221	0.0020004442066061667	1.2438083551682868
Aquatic	R01121	0.0	0.0	0.0	0.0	0.0	0.0	32	0.0	
Aquatic	R01123	0.06641368430197361	0.035952217143904036	-0.026199227060723182	0.15902659566467042	-0.5277327046123221	0.29648879880088835	232	0.014619745416204366	0.11390157212446095
Aquatic	R01134	0.0	0.0	0.0	0.0	0.0	0.0	93	0.0	
Aquatic	R01135	0.11655163525750878	0.021092634909431557	0.06221700773081309	0.17088626278420446	-0.9151990372937634	0.1727921378314753	591	0.04928449957519232	3.6150438198490065e-09
Aquatic	R01150	0.09492246583241747	0.03167458876472914	0.013328725174475212	0.1765162064903597	-0.6960148517769216	0.2592899191456713	583	0.015222225763092068	0.00328835320750831
Aquatic	R01152	0.13003613410296283	0.06419704446474885	-0.03533545243823019	0.2954077206441559	-1.0300602014694364	0.5289444976266966	85	0.04710479107004251	0.0733854230546136
Aquatic	R01157	0.42007014605770054	0.0805370882498235	0.2126066067261552	0.6275336853892459	-3.234010403401102	0.6626452983479019	272	0.09153673049100841	3.008127880121947e-08
Aquatic	R01169	0.036205727379054926	0.022548524762977914	-0.021879272410376183	0.09429072716848604	-0.29176396921743847	0.18782417395611453	144	0.017832631841283475	0.1937203881831353
Aquatic	R01174	0.0	0.0	0.0	0.0	0.0	0.0	35	0.0	
Aquatic	R01181	0.0	0.0	0.0	0.0	0.0	0.0	52	0.0	
Aquatic	R01183	-0.14834007329390925	0.10647160139003525	-0.42261091847464005	0.12593077188682156	1.3083556443217776	0.886235941781691	56	0.03469911133732495	1.7093823806398896
Aquatic	R01184	0.0	0.0	0.0	0.0	0.0	0.0	21	0.0	
Aquatic	R01201	0.28364335712303895	0.1204099265228722	-0.02653261359987985	0.5938193278459578	-2.26016924994698	1.009063444656822	79	0.0672215366715413	0.029227322001537992
Aquatic	R01204	0.0	0.0	0.0	0.0	0.0	0.0	16	0.0	
Aquatic	R01213	0.1953303903130063	0.043335487468574796	0.08369817459395763	0.306962606032055	-1.4094249339837277	0.35558565159463373	542	0.03625924272215242	2.4145780768147773e-06
Aquatic	R01220	0.08850954616173598	0.025376454406170715	0.02313979961144022	0.15387929271203174	-0.6806916113339513	0.20777568853838654	500	0.023845560431039692	0.0004330789041333549
Aquatic	R01224	0.15499224401290157	0.033868048277848464	0.06774815164916392	0.24223633637663922	-1.2021022448554826	0.2779714112078269	493	0.04090891434667998	1.6205428741145056e-06
Aquatic	R01281	0.0	0.0	0.0	0.0	0.0	0.0	10	0.0	
Aquatic	R01291	0.15288634082355218	0.13052863061140085	-0.18335541163141644	0.4891280932785208	-1.2153743000319133	1.072823362293944	34	0.041109740729726174	0.4175356250588642
